"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
7,232,"VEN","R",4.11,"JCT. RTE. 118, LOS ANGELES   AVENUE, SATICOY, SOUTH                                                           ",1650,17400,16400,"      ","       ","       ",
6,233,"MAD"," ","       ","MADERA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
6,233,"MAD"," ",0.01,"JCT. RTE. 152,   LOS BANOS ROAD (AVENUE 23)                                                                   ","      ","       ","       ",320,4800,3800,
6,233,"MAD"," ",2.39,"CHOWCHILLA, WASHINGTON AVENUE                                                                                 ",900,13500,10700,1100,16800,13300,
6,233,"MAD"," ",2.49,"CHOWCHILLA, 15TH STREET                                                                                       ",1100,16800,13300,1250,19100,15100,
6,233,"MAD"," ",3.09,"CHOWCHILLA, 6TH STREET                                                                                        ",1550,23000,18200,1550,23000,18200,
6,233,"MAD"," ",3.29,"CHOWCHILLA, 3RD STREET                                                                                        ",1100,16700,13200,1100,16700,13200,
6,233,"MAD"," ",3.59,"CHOWCHILLA, CHOWCHILLA   AVENUE (OLD U. S. 99)                                                                ",1100,16200,12800,700,10500,8300,
6,233,"MAD"," ",3.89,"JCT. RTE. 99                                                                                                  ",700,10500,8300,"      ","       ","       ",
4,236,"SCR"," ","       ","SANTA CRUZ COUNTY                                                                                             ","      ","       ","       ","      ","       ","       ",
4,236,"SCR"," ",0,"BOULDER CREEK, JCT. RTE. 9                                                                                    ","      ","       ","       ",790,8300,7600,
4,236,"SCR"," ",2.67,"JAMISON CREEK ROAD                                                                                            ",260,2950,2500,240,2750,2300,
4,236,"SCR"," ",8.74,"SOUTH BOUNDARY BIG BASIN   REDWOODS STATE PARK                                                                ",50,550,450,50,570,450,
4,236,"SCR"," ",9.32,"GOVERNORS CAMP                                                                                               '",20,220,170,20,230,170,
4,236,"SCR"," ",12.72,"EAST BOUNDARY BIG BASIN   REDWOODS STATE PARK                                                                 ",20,230,170,30,310,240,
4,236,"SCR"," ",17.72,"JCT. RTE. 9                                                                                                   ",70,980,580,"      ","       ","       ",
4,237,"SCL"," ","       ","SANTA CLARA COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
4,237,"SCL","R",0,"MOUNTAIN VIEW, JCT. RTE. 82,  EL CAMINO REAL                                                                  ","      ","       ","       ",3000,32500,30000,
4,237,"SCL","R",0.38,"MOUNTAIN VIEW, JCT. RTE. 85                                                                                   ",3000,32500,30000,4900,52000,49000,
4,237,"SCL","R",0.61,"DANA STREET INTERCHANGE/   WHISMAN ROAD CONNECTIONS                                                           ",4900,52000,49000,4000,46500,44000,
4,237,"SCL","R",1.47,"MILEPOST EQUATION   =1.39                                                                                     ",,,,,,,
4,237,"SCL","R",0.87,"SYLVAN AVENUE CONNECTIONS                                                                                     ",4000,46500,44000,4550,50000,47500,
4,237,"SCL"," ",1.83,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,237,"SCL"," ",2.48,"SUNNYVALE, JCT. RTE. 101                                                                                      ",4550,50000,47500,6500,70000,65000,
4,237,"SCL"," ",2.99,"SUNNYVALE, MATHILDA   AVENUE INTERCHANGE                                                                      ",6500,70000,65000,7100,77000,71000,
4,237,"SCL","R",3.97,"SUNNYVALE, FAIR OAKS AVENUE                                                                                   ",7100,77000,71000,6700,74000,67000,
4,237,"SCL","R",4.6,"SUNNYVALE, LAWRENCE   EXPRESSWAY INTERCHANGE                                                                  ",6700,74000,67000,8300,94000,83000,
4,237,"SCL"," ",5.87,"SAN JOSE, GREAT AMERICA   PARKWAY INTERCHANGE                                                                 ",8300,94000,83000,8800,100000,88000,
4,237,"SCL"," ",6.87,"SAN JOSE, NORTH FIRST/   TAYLOR STREETS                                                                       ",8800,100000,88000,8500,97000,85000,
4,237,"SCL"," ",8.02,"SAN JOSE, ZANKER ROAD   INTERCHANGE                                                                           ",8500,97000,85000,9100,103000,91000,
4,237,"SCL"," ",8.92,"MILPITAS, MC CARTHY   BOULEVARD/CYPRESS STREET                                                                ",9100,103000,91000,10400,116000,104000,
4,237,"SCL"," ",9.34,"JCT. RTE. 880,   NIMITZ FREEWAY                                                                               ",10400,116000,104000,8200,94000,82000,
4,237,"SCL"," ",10,"MAIN STREET                                                                                                   ",8200,94000,82000,7200,83000,72000,
4,237,"SCL"," ",11.08,"MILPITAS,   JCT. RTE 680                                                                                      ",7200,83000,72000,"      ","       ","       ",
4,238,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,238,"ALA"," ",0,"FREMONT, JCT. RTE. 680,   MISSION ROAD                                                                        ","      ","       ","       ",3100,32000,29000,
4,238,"ALA"," ",3.31,"FREMONT, SOUTH JCT. RTE. 84   WEST, MOWRY AVENUE                                                              ",2950,29500,27000,3200,31500,29500,
4,238,"ALA"," ",3.64,"FREMONT, NORTH JCT. RTE 84   EAST, NILES CANYON ROAD                                                          ",3200,31500,29500,3600,32000,30000,
4,238,"ALA"," ",4.3,"FREMONT, SULLIVAN UNDERPASS                                                                                   ",3450,30000,29000,3550,32000,31000,
4,238,"ALA"," ",4.72,"FREMONT, NURSERY AVENUE                                                                                       ",3550,32000,31000,2750,25500,24800,
4,238,"ALA"," ",6.78,"DECOTO ROAD                                                                                                   ",2750,25500,24800,3150,31000,28500,
4,238,"ALA"," ",8.3,"HAYWARD, GRESEL STREET                                                                                        ",2800,29000,26500,2900,31000,28500,
4,238,"ALA"," ",9.32,"HAYWARD, ALQUIRE ROAD   (EAST INDUSTRIAL PARKWAY)                                                             ",3600,39000,35500,3400,37500,34000,
4,238,"ALA"," ",9.94,"HAYWARD, TENNYSON ROAD                                                                                        ",3450,38000,34500,3700,41000,37000,
4,238,"ALA"," ",11.2,"HAYWARD, HARDER ROAD                                                                                          ",3900,43500,39000,3750,42000,37500,
4,238,"ALA"," ",12.61,"HAYWARD, JCT RTE. 92 SOUTH=   WEST, JCT. RTE. 185  NORTHWEST, MISSION  BOULEVARD/JACKSON STREET               ",4500,50000,45000,5500,61000,55000,
4,238,"ALA"," ",13.12,"HAYWARD, A STREET                                                                                             ",5500,61000,55000,4450,49000,44500,
4,238,"ALA"," ",13.83,"HAYWARD, GROVE WAY                                                                                            ",5100,56000,51000,5100,55000,51000,
4,238,"ALA"," ",14.29,"CASTRO VALLEY BOULEVARD/   MATTOX ROAD                                                                        ",2850,31000,28500,"      ","       ","       ",
4,238,"ALA"," ","       ","  (BREAK IN ROUTE)                                                                                            ","      ","       ","       ","      ","       ","       ",
4,238,"ALA","R",14.47,"JCT. RTE. 580,   BEGIN FREEWAY                                                                                ","      ","       ","       ",9800,121000,111000,
4,238,"ALA"," ",14.94,"JCT. RTE. 185,   MISSION BOULEVARD                                                                            ",9800,121000,111000,9800,120000,111000,
4,238,"ALA"," ",16.28,"HESPERIAN BOULEVARD   INTERCHANGE                                                                             ",9800,120000,111000,5400,78000,74000,
4,238,"ALA"," ",16.7,"JCT. RTE. 880,   NIMITZ FREEWAY                                                                               ",5400,78000,74000,"      ","       ","       ",
12,241,"ORA"," ","       ","ORANGE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
12,241,"ORA","T",22.05,"PORTOLA PARKWAY                                                                                               ","      ","       ","       ",1450,9800,9700,
12,241,"ORA"," ",23.42,"ALTON PARKWAY                                                                                                 ",1450,9800,9700,1450,9800,9700,
12,241,"ORA","T",25.05,"PORTOLA ROAD WEST                                                                                             ",1450,9800,9700,"      ","       ","       ",
4,242," CC"," ","       ","CONTRA COSTA COUNTY                                                                                           ","      ","       ","       ","      ","       ","       ",
4,242," CC","R",0,"JCT. RTE. 680,   BEGIN FREEWAY                                                                                ","      ","       ","       ",6300,75000,74000,
4,242," CC","R",0.87,"CONCORD, WILLOW PASS   ROAD INTERCHANGE                                                                       ",6300,75000,74000,5500,51000,50000,
4,242," CC","R",1.47,"CONCORD, CONCORD AVENUE   INTERCHANGE                                                                         ",5500,51000,50000,8100,84000,81000,
4,242," CC","R",2.15,"CONCORD, SOLANO WAY   INTERCHANGE                                                                             ",8100,84000,81000,7000,80000,77000,
4,242," CC","R",2.79,"CONCORD, OLIVERA ROAD                                                                                         ",7000,80000,77000,5600,73000,70000,
4,242," CC","R",3.4,"CONCORD, JCT. RTE. 4,   ARNOLD INDUSTRIAL ROAD                                                                ",5600,73000,70000,"      ","       ","       ",
8,243,"RIV"," ","       ","RIVERSIDE COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
8,243,"RIV"," ",0,"JCT. RTE. 74,   MOUNTAIN CENTER                                                                               ","      ","       ","       ",410,3750,3700,
8,243,"RIV"," ",3.61,"COUNTRY CLUB DRIVE                                                                                            ",410,3750,3700,460,4650,4600,
8,243,"RIV"," ",4.45,"CIRCLE DRIVE                                                                                                  ",460,4650,4600,590,6600,6500,
8,243,"RIV"," ",4.51,"PINECREST/DAIRY ROADS                                                                                         ",590,6600,6500,540,6100,6000,
8,243,"RIV"," ",7.53,"MARION RIDGE DRIVE                                                                                            ",370,4050,4000,340,3550,3500,
8,243,"RIV"," ",28.28,"SAN GORGONIO AVENUE                                                                                           ",230,2500,2450,500,5900,5400,
8,243,"RIV"," ",29.66,"BANNING, JCT. RTE. 10                                                                                         ",500,5900,5400,"      ","       ","       ",
3,244,"SAC"," ","       ","SACRAMENTO COUNTY                                                                                             ","      ","       ","       ","      ","       ","       ",
3,244,"SAC"," ",0,"SACRAMENTO, JCT. RTE. 80,   BEGIN FREEWAY                                                                     ","      ","       ","       ",1000,9400,8700,
3,244,"SAC"," ",0.01,"SACRAMENTO,   WATT AVENUE INTERCHANGE                                                                         ",1000,9400,8700,1750,16300,15300,
3,244,"SAC"," ",0.46,"SACRAMENTO,   JCT. RTE. 51                                                                                    ",1750,16300,15300,3300,31000,29000,
3,244,"SAC"," ",0.82,"END FREEWAY                                                                                                   ",,,,,,,
3,244,"SAC","T",1.08,"SACRAMENTO, END STATE HIGH=   WAY AT AUBURN BOULEVARD                                                         ",3300,31000,29000,"      ","       ","       ",
6,245,"TUL"," ","       ","TULARE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
6,245,"TUL"," ",0,"JCT. RTE. 198,   AVENUE 296                                                                                   ","      ","       ","       ",390,3950,3350,
6,245,"TUL"," ",7.07,"WOODLAKE, JCT. RTE. 216,   NARANJO BOULEVARD                                                                  ",740,7500,6400,800,7500,6900,
6,245,"TUL"," ",8.06,"WOODLAKE, AVENUE 352                                                                                          ",500,4700,4300,290,2500,2300,
6,245,"TUL"," ",10.47,"ROAD 200                                                                                                      ",290,2500,2300,160,1400,1300,
6,245,"TUL"," ",12,"STAFFORDS CORNER, AVENUE   376, JCT. RTE. 201 WEST                                                            ",160,1400,1300,85,600,550,
6,245,"TUL"," ",19.29,"OROSI ROAD   (JUNCTION OLD ROUTE 63 WEST)                                                                     ",100,490,450,110,490,450,
6,245,"TUL"," ",33.04,"TULARE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
6,245,"FRE"," ",0,"FRESNO COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
6,245,"FRE"," ",8.97,"JCT. RTE. 180,   FRESNO-KINGS CANYON ROAD                                                                     ",110,490,450,"      ","       ","       ",
5,246," SB"," ","       ","SANTA BARBARA COUNTY                                                                                          ","      ","       ","       ","      ","       ","       ",
5,246," SB"," ",8.3,"LOMPOC, WEST CITY LIMITS                                                                                      ","      ","       ","       ",760,5600,5300,
5,246," SB"," ",9.55,"LOMPOC, WEST JCT. RTE. 1                                                                                      ",1250,12700,12400,"      ","       ","       ",
5,246," SB"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
5,246," SB"," ",9.56,"LOMPOC, EAST JCT. RTE. 1                                                                                      ","      ","       ","       ",650,7800,7300,
5,246," SB","R",11.62,"MILEPOST EQUATION  =11.68                                                                                     ",,,,,,,
5,246," SB"," ",12.47,"MILEPOST EQUATION =R12.78                                                                                     ",,,,,,,
5,246," SB","R",26.05,"MILEPOST EQUATION  =26.07                                                                                     ",,,,,,,
5,246," SB"," ",26.29,"BUELLTON, JCT. RTE. 101                                                                                       ",1200,14100,13700,1150,15700,14500,
5,246," SB"," ",29.24,"SOLVANG, FIFTH STREET                                                                                         ",1150,15700,14500,1300,15700,14600,
5,246," SB"," ",30.28,"ALAMO PINTADO ROAD   (TO BALLARD)                                                                             ",1300,15700,14600,1200,13700,13000,
5,246," SB","R",34.6,"JCT. RTE. 154,   SANTA YNEZ, EAST                                                                             ",520,6300,5300,"      ","       ","       ",
8,247,"SBD"," ","       ","SAN BERNARDINO COUNTY                                                                                         ","      ","       ","       ","      ","       ","       ",
8,247,"SBD"," ",0,"JCT. RTE. 62                                                                                                  ","      ","       ","       ",750,9600,9200,
8,247,"SBD"," ",39.6,"CAMP ROCK ROAD                                                                                                ",180,2050,2000,190,2150,2100,
8,247,"SBD"," ",44.85,"WEST JCT. RTE. 18                                                                                             ",250,2900,2800,"      ","       ","       ",
8,247,"SBD"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
8,247,"SBD"," ",44.86,"EAST JCT. RTE. 18                                                                                             ","      ","       ","       ",240,1750,1600,
8,247,"SBD"," ",46.11,"RABBIT SPRING ROAD                                                                                            ",240,1750,1600,210,1600,1500,
8,247,"SBD"," ",56.48,"LUCERNE VALLEY CUTOFF ROAD                                                                                    ",210,1600,1500,210,1550,1500,
8,247,"SBD"," ",73.18,"STODDARD WELLS ROAD                                                                                           ",210,1550,1500,200,1550,1500,
8,247,"SBD"," ",76.42,"BARSTOW CITY LIMITS                                                                                           ",200,1550,1500,1350,14500,14100,
8,247,"SBD"," ",78.1,"BARSTOW, JCT. RTE. 15                                                                                         ",1750,18700,18200,"      ","       ","       ",
11,252," SD"," ","       ","SAN DIEGO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
11,252," SD","T",1.03,"SAN DIEGO, 43RD STREET   (TEMPORARY CONNECTION)                                                               ","      ","       ","       ",1500,14100,12700,
11,252," SD"," ",1.56,"SAN DIEGO,   JCT. RTE. 805                                                                                    ",1500,14100,12700,"      ","       ","       ",
1,253,"MEN"," ","       ","MENDOCINO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
1,253,"MEN"," ",0,"JCT. RTE. 128   (SOUTH OF BOONVILLE)                                                                          ","      ","       ","       ",180,1850,1650,
1,253,"MEN"," ",17.18,"JCT. RTE. 101   (SOUTH OF UKIAH)                                                                              ",250,2550,2250,"      ","       ","       ",
1,254,"HUM"," ","       ","HUMBOLDT COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
1,254,"HUM"," ",0,"JCT. RTE. 101                                                                                                 ","      ","       ","       ",230,1700,850,
1,254,"HUM"," ",4.84,"MIRANDA BRIDGE ROAD                                                                                           ",220,1600,800,330,2400,1200,
1,254,"HUM"," ",12.33,"JCT. RTE. 101,   MYERS FLAT INTERCHANGE                                                                       ",250,1950,960,170,1250,620,
1,254,"HUM"," ",16.84,"BURLINGTON STATE PARK                                                                                         ",170,1250,620,170,1250,620,
1,254,"HUM"," ",18.29,"WEOTT                                                                                                         ","      ","       ","       ","      ","       ","       ",
1,254,"HUM"," ",18.8,"WEOTT, NORTH                                                                                                  ",160,1200,590,160,1200,590,
1,254,"HUM"," ",24.21,"ENGLEWOOD PARK INTERCHANGE,   DYERVILLE, NORTH                                                                ",150,1100,540,150,1100,540,
1,254,"HUM"," ",46.53,"JCT. RTE. 101,   JORDAN ROAD INTERCHANGE                                                                      ",150,1100,540,"      ","       ","       ",
1,255,"HUM"," ","       ","HUMBOLDT COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
1,255,"HUM"," ",0,"EUREKA, JCT. RTE. 101                                                                                         ","      ","       ","       ",840,8200,7700,
1,255,"HUM"," ",2.03,"NAVY BASE ROAD                                                                                                ",680,6700,6300,450,4450,4200,
1,255,"HUM"," ",3.66,"DEAN/PACIFIC AVENUES                                                                                          ",450,4450,4200,430,4250,4000,
1,255,"HUM"," ",4.73,"YOUNG LANE                                                                                                    ",430,4250,4000,440,4350,4100,
1,255,"HUM","R",5.13,"MAD RIVER SLOUGH BRIDGE                                                                                       ",440,4350,4100,440,4350,4100,
1,255,"HUM","R",5.42,"MILEPOST EQUATION   =5.43                                                                                     ",,,,,,,
1,255,"HUM"," ",8.35,"ARCATA, K STREET                                                                                              ",420,4350,4100,670,6900,6500,
1,255,"HUM"," ",8.53,"ARCATA, H STREET                                                                                              ",670,6900,6500,1350,13400,13000,
1,255,"HUM"," ",8.58,"ARCATA, G STREET                                                                                              ",1350,13400,13000,1700,16800,16300,
1,255,"HUM"," ",8.8,"JCT. RTE. 101                                                                                                 ",1700,16800,16300,"      ","       ","       ",
8,259,"SBD"," ","       ","SAN BERNARDINO COUNTY                                                                                         ","      ","       ","       ","      ","       ","       ",
8,259,"SBD","R",0,"SAN BERNARDINO,   JCT. RTE. 215, BEGIN FREEWAY                                                                ","      ","       ","       ",4300,63000,60000,
8,259,"SBD"," ",0.5,"HIGHLAND AVENUE                                                                                               ",4300,63000,60000,4350,65000,62000,
8,259,"SBD"," ",1.25,"JCT. RTE. 30                                                                                                  ",4350,65000,62000,4350,65000,62000,
8,259,"SBD"," ",1.45,"E STREET                                                                                                      ",4350,65000,62000,3500,53000,50000,
8,259,"SBD"," ",1.51,"END ROUTE 259                                                                                                 ",3500,53000,50000,"      ","       ","       ",
4,260,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,260,"ALA","R",0,"ALAMEDA, JCT. RTE. 61   (CENTRAL AVENUE/WEBSTER STREET)                                                       ","      ","       ","       ",1600,16900,16000,
4,260,"ALA","R",0.84,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,260,"ALA","R",0.62,"ALAMEDA, ATLANTIC AVENUE                                                                                      ",2400,27000,25000,5600,64000,62000,
4,260,"ALA","R",1.12,"ALAMEDA, POSEY TUBE                                                                                           ","      ","       ","       ","      ","       ","       ",
4,260,"ALA","R",1.92,"OAKLAND, JCT. RTE. 880                                                                                        ","      ","       ","       ","      ","       ","       ",
4,262,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,262,"ALA","R",0,"FREMONT, JCT. RTE. 880                                                                                        ","      ","       ","       ",4950,59000,55000,
4,262,"ALA","R",0.39,"FREMONT,   KATO AVENUE INTERCHANGE                                                                            ",4950,59000,55000,5500,66000,62000,
4,262,"ALA","R",0.7,"FREMONT,   WARM SPRINGS BOULEVARD                                                                             ",5500,66000,62000,4700,60000,56000,
4,262,"ALA","R",1.07,"FREMONT,   JCT. RTE. 680                                                                                      ",4700,60000,56000,"      ","       ","       ",
2,263,"SIS"," ","       ","SISKIYOU COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
2,263,"SIS"," ",49.07,"YREKA, JCT. RTE. 3,   AT MAIN/TEBBE STREETS                                                                   ","      ","       ","       ",230,2350,2000,
2,263,"SIS"," ",50.63,"HAWKINSVILLE, HUMBUG ROAD                                                                                     ",190,2000,1750,120,1400,1100,
2,263,"SIS"," ",57.2,"JCT. RTE. 96                                                                                                  ",120,1400,1100,"      ","       ","       ",
2,265,"SIS"," ","       ","SISKIYOU COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
2,265,"SIS"," ",19.8,"WEED, JCT. RTE. 97                                                                                            ","      ","       ","       ",230,2600,2100,
2,265,"SIS"," ",20.33,"WEED, JCT. RTE. 5, NORTH   WEED INTERCHANGE                                                                   ",230,2600,2100,"      ","       ","       ",
9,266,"MNO"," ","       ","MONO COUNTY                                                                                                   ","      ","       ","       ","      ","       ","       ",
9,266,"MNO"," ",0,"NEVADA STATE LINE (SOUTH)                                                                                     ","      ","       ","       ",35,240,140,
9,266,"MNO"," ",4.3,"OASIS, JCT. RTE. 168                                                                                          ",35,240,140,25,160,120,
9,266,"MNO"," ",11.72,"NEVADA STATE LINE (NORTH)                                                                                     ",20,140,120,"      ","       ","       ",
3,267,"NEV"," ","       ","NEVADA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
3,267,"NEV"," ",0,"JCT. RTE. 89 NORTH,   JCT. RTE. 80                                                                            ","      ","       ","       ",770,9600,7900,
3,267,"NEV"," ",0.8,"TRUCKEE, DONNER PASS ROAD/   BRIDGE STREET                                                                    ",770,9600,7900,1800,16900,13700,
3,267,"NEV"," ",1.81,"REYNOLD WAY                                                                                                   ",1700,14000,11200,1400,13800,10500,
3,267,"NEV"," ",2.79,"NEVADA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
3,267,"PLA"," ",0.25,"TAHOE-TRUCKEE AIRPORT ROAD                                                                                    ",1400,13800,10500,790,10200,8000,
3,267,"PLA"," ",3.76,"NORTH STAR DRIVE                                                                                              ",790,10200,8000,720,9200,7100,
3,267,"PLA"," ",6.23,"MARTIS PEAK ROAD                                                                                              ",720,9200,7100,800,10700,8200,
3,267,"PLA"," ",9.28,"KINGS BEACH, NORTH AVENUE                                                                                     ",800,10700,8200,880,11900,9200,
3,267,"PLA"," ",9.9,"KINGS BEACH, JCT. RTE. 28                                                                                     ",880,11900,9200,"      ","       ","       ",
6,269,"KIN"," ","       ","KINGS COUNTY                                                                                                  ","      ","       ","       ","      ","       ","       ",
6,269,"KIN"," ",0,"JCT. RTE. 33                                                                                                  ","      ","       ","       ",120,1400,1200,
6,269,"FRE"," ",5.62,"KINGS COUNTY-FRESNO COUNTY                                                                                    ",140,1650,1400,350,4000,3450,
6,269,"FRE"," ",0.15,"AVENAL CUTOFF ROAD                                                                                            ",350,4000,3450,210,2450,2100,
6,269,"FRE"," ",0.43,"JCT. RTE. 5                                                                                                   ",210,2450,2100,250,2900,2500,
6,269,"FRE"," ",12.75,"JCT. RTE. 198                                                                                                 ",310,3550,3050,260,2400,2050,
6,269,"FRE"," ",24.76,"JCT. RTE. 145,   MOUNT WHITNEY AVENUE                                                                         ",450,4050,3500,"      ","       ","       ",
9,270,"MNO"," ","       ","MONO COUNTY                                                                                                   ","      ","       ","       ","      ","       ","       ",
9,270,"MNO"," ",0,"JCT. RTE. 395                                                                                                 ","      ","       ","       ",130,720,540,
9,270,"MNO"," ",9.81,"COUNTY ROAD TO BODIE   HISTORIC STATE PARK                                                                    ",130,720,540,"      ","       ","       ",
1,271,"MEN"," ","       ","MENDOCINO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
1,271,"MEN"," ",0.02,"JCT. RTE. 101                                                                                                 ","      ","       ","       ",15,110,90,
1,271,"MEN"," ",3.39,"JCT. RTE. 101,   OLD ROUTE 101 BRIDGE                                                                         ",15,110,90,85,640,530,
1,271,"MEN"," ",5.6,"JCT. RTE. 101,   SCANDIA INTERCHANGE                                                                          ",85,640,530,100,820,700,
1,271,"MEN"," ",7.31,"TEMPORARY JCT. RTE. 1                                                                                         ",160,1350,1000,"      ","       ","       ",
1,271,"MEN"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
1,271,"MEN","R",17.05,"JCT. RTE. 101,   REYNOLDS INTERCHANGE                                                                         ","      ","       ","       ",25,180,150,
1,271,"MEN"," ",19.46,"JCT. RTE. 101,   PIERCY INTERCHANGE                                                                           ",25,180,150,30,230,190,
1,271,"MEN"," ",22.72,"MENDOCINO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
1,271,"HUM"," ",0,"HUMBOLDT COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
1,271,"HUM","T",0.31,"TEMPORARY JCT. RTE. 101,   NEAR RICHARDSON GROVE                                                              ",20,140,120,"      ","       ","       ",
2,273,"SHA"," ","       ","SHASTA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
2,273,"SHA"," ",3.81,"JCT. RTE. 5                                                                                                   ","      ","       ","       ",750,7900,7500,
2,273,"SHA"," ",4.44,"PINON AVENUE                                                                                                  ",1250,12600,12000,1100,10800,10300,
2,273,"SHA"," ",5.21,"ANDERSON, SOUTH STREET                                                                                        ",1350,14700,14100,1100,11400,10700,
2,273,"SHA"," ",5.44,"ANDERSON, NORTH STREET                                                                                        ",1100,11400,10700,1250,13300,12500,
2,273,"SHA"," ",6.4,"ALEXANDER AVENUE                                                                                              ",1350,14700,14100,1400,14600,14000,
2,273,"SHA"," ",6.9,"OX YOKE ROAD, RIGHT                                                                                           ",1400,14600,14000,1500,15800,15300,
2,273,"SHA"," ",7.24,"CHAMPION ROAD, RIGHT;   FRONTAGE ROAD, LEFT                                                                   ",1500,15800,15300,1550,16100,15700,
2,273,"SHA"," ",7.54,"HILL STREET                                                                                                   ",1550,16100,15700,1450,15500,14800,
2,273,"SHA"," ",9.99,"HAPPY VALLEY ROAD                                                                                             ",1450,15500,14800,1700,16100,15100,
2,273,"SHA"," ",11.1,"CANYON ROAD                                                                                                   ",1700,16100,15100,2150,21400,20700,
2,273,"SHA"," ",11.23,"CLEAR CREEK BRIDGE                                                                                            ","      ","       ","       ","      ","       ","       ",
2,273,"SHA"," ",11.83,"CLEAR CREEK ROAD                                                                                              ",2200,23700,22900,2200,24400,24700,
2,273,"SHA"," ",12.27,"WESTWOOD AVENUE                                                                                               ",2200,24400,24700,2650,28000,29000,
2,273,"SHA"," ",12.68,"CEDARS ROAD, LEFT; SOUTH   BONNEYVIEW ROAD, RIGHT                                                             ",2650,28000,29000,2200,24000,22800,
2,273,"SHA"," ",14.18,"REDDING, BRESLAUER WAY                                                                                        ",2200,24000,22800,2150,23100,22400,
2,273,"SHA"," ",14.47,"REDDING, BUENAVENTURA BOULEVARD                                                                               ",2150,23100,22400,2350,21700,20400,
2,273,"SHA"," ",15.92,"REDDING, MARKET/PINE   STREETS, NEAR CYPRESS STREET                                                           ",3050,28000,26500,"      ","       ","       ",
2,273,"SHA"," ",15.92,"C O U P L E T . . NORTHBOUND . . . ONE WAY TRAV                                                               ","      ","       ","       ","      ","       ","       ",
2,273,"SHA"," ",15.92,"REDDING, ON PINE STREET                                                                                       ","      ","       ","       ",1550,14100,13600,
2,273,"SHA"," ",15.97,"REDDING, ON PINE STREET   AT CYPRESS STREET                                                                   ",1550,14100,13600,2250,20900,19200,
2,273,"SHA","R",16.45,"REDDING, ON PINE STREET   AT PLACER STREET                                                                    ",2250,20900,19200,1850,17300,15900,
2,273,"SHA","R",16.66,"REDDING, ON PINE STREET   AT TEHAMA STREET, JCT.  RTE. 299 (EASTBOUND LANES)                                  ",1850,17300,15900,1800,16900,15500,
2,273,"SHA","R",16.73,"REDDING, ON PINE STREET   AT SHASTA STREET, JCT.  RTE. 299 (WESTBOUND LANES)                                  ",1800,16900,15500,"      ","       ","       ",
2,273,"SHA"," ",15.92,"C O U P L E T . . SOUTHBOUND . . . ONE WAY TRAV                                                               ","      ","       ","       ","      ","       ","       ",
2,273,"SHA"," ",15.92,"REDDING, ON MARKET STREET                                                                                     ","      ","       ","       ",1450,13600,12700,
2,273,"SHA"," ",15.97,"REDDING, ON MARKET STREET   AT CYPRESS STREET                                                                 ",1450,13600,12700,1750,16200,15400,
2,273,"SHA"," ",16.16,"MILEPOST EQUATION   =16.18                                                                                    ",,,,,,,
2,273,"SHA","R",16.26,"REDDING, MARKET/GOLD   STREETS                                                                                ",1750,16200,15400,2000,18100,17300,
2,273,"SHA","R",16.33,"REDDING, GOLD/   CALIFORNIA STREETS                                                                           ",2000,18100,17300,1850,17200,16400,
2,273,"SHA","R",16.44,"REDDING, ON CALIFORNIA   STREET AT SACRAMENTO STREET                                                          ",1850,17200,16400,1800,16700,15900,
