"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
2,395,"MOD",,3.216,"LIKELY, JESS VALLEY ROAD",160,1400,1050,180,1850,1250,
2,395,"MOD","R",20.98,"GLENN STREET                                                                                                  ",180,1850,1250,220,2100,1900,
2,395,"MOD"," ",22.07,"ALTURAS, FIRST STREET                                                                                         ",750,7800,6900,750,7800,6900,
2,395,"MOD"," ",22.76,"ALTURAS, JCT. RTE. 299 WEST                                                                                   ",700,8000,6800,510,5800,5000,
2,395,"MOD"," ",23.04,"ALTURAS STATE HIGHWAY   MAINTENANCE STATION                                                                   ",330,3550,3050,330,3550,3050,
2,395,"MOD"," ",26.99,"ALTURAS QUARANTINE STATION                                                                                    ","      ","       ","       ","      ","       ","       ",
2,395,"MOD"," ",28.29,"JCT. RTE. 299 EAST                                                                                            ",280,1750,1500,140,1050,740,
2,395,"MOD"," ",61.56,"OREGON STATE LINE                                                                                             ",140,1050,740,"      ","       ","       ",
12,405,"ORA"," ","       ","ORANGE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
12,405,"ORA"," ",0.23,"IRVINE, JCT. RTE. 5, SAN DIE  FREEWAY CONTINUES VIA ROUTE 405                                                 ","      ","       ","       ",13000,176000,171000,
12,405,"ORA"," ",0.95,"IRVINE, IRVINE CENTER DRIVE                                                                                   ",13000,176000,171000,16300,224000,217000,
12,405,"ORA"," ",1.8,"IRVINE, JCT. RTE. 133, LAGUNA FREEWAY                                                                         ",16300,224000,217000,18900,244000,237000,
12,405,"ORA"," ",2.88,"IRVINE, SAND CANYON AVENUE                                                                                    ",18900,244000,237000,18500,253000,247000,
12,405,"ORA"," ",3.95,"IRVINE, JEFFREY   ROAD/UNIVERSITY DRIVE                                                                       ",18500,253000,247000,20000,245000,240000,
12,405,"ORA"," ",5.62,"IRVINE, CULVER DRIVE                                                                                          ",20000,245000,240000,20400,265000,260000,
12,405,"ORA"," ",6.92,"IRVINE, JAMBOREE BOULEVARD                                                                                    ",20400,265000,260000,20200,281000,275000,
12,405,"ORA"," ",7.8,"IRVINE, MAC ARTHUR BOULEVARD                                                                                  ",20200,281000,275000,17000,255000,250000,
12,405,"ORA"," ",8.74,"JCT. RTE. 55, COSTA MESA FREEWAY                                                                              ",17000,255000,250000,20200,279000,274000,
12,405,"ORA"," ",9.51,"COSTA MESA, BRISTOL STREET                                                                                    ",20200,279000,274000,20900,268000,265000,
12,405,"ORA"," ",10.28,"COSTA MESA, JCT. RTE. 73,   CORONA DEL MAR FREEWAY, FAIRVIEW ROAD                                             ",20900,268000,265000,24800,330000,320000,
12,405,"ORA"," ",11.45,"COSTA MESA, HARBOR BOULEVARD                                                                                  ",24800,330000,320000,24000,311000,305000,
12,405,"ORA"," ",12.47,"FOUNTAIN VALLEY, EUCLID STREET                                                                                ",24000,311000,305000,20500,263000,257000,
12,405,"ORA"," ",13.78,"FOUNTAIN VALLEY, BROOKHURST STREET                                                                            ",20500,263000,257000,19200,255000,250000,
12,405,"ORA"," ",14.82,"FOUNTAIN VALLEY, WARNER AVENUE                                                                                ",19200,255000,250000,21500,287000,280000,
12,405,"ORA"," ",15.21,"HUNTINGTON BEACH, MAGNOLIA STREET                                                                             ",21500,287000,280000,21300,288000,281000,
12,405,"ORA"," ",16.54,"HUNTINGTON BEACH, JCT.   RTE. 39, BEACH BOULEVARD                                                             ",21300,288000,281000,19400,251000,246000,
12,405,"ORA"," ",17.75,"WESTMINSTER, BOLSA   AVENUE/GOLDEN WEST STREET                                                                ",19400,251000,246000,22200,288000,282000,
12,405,"ORA"," ",19.16,"WESTMINSTER, WESTMINSTER AVENUE                                                                               ",22200,288000,282000,22000,291000,287000,
12,405,"ORA"," ",20.75,"JCT. RTE. 22 EAST,   GARDEN GROVE FREEWAY                                                                     ",22000,291000,287000,28500,388000,380000,
12,405,"ORA"," ",22.64,"SEAL BEACH, SEAL   BEACH BOULEVARD                                                                            ",28500,388000,380000,27500,403000,377000,
12,405,"ORA"," ",23.28,"SEAL BEACH,   JCT. RTE. 22 WEST                                                                               ","      ","       ","       ","      ","       ","       ",
12,405,"ORA"," ",23.98,"SEAL BEACH, JCT. RTE. 605                                                                                     ",23000,340000,318000,17900,266000,255000,
12,405,"ORA"," ",24.18,"ORANGE-LOS ANGELES COUNTY LINE                                                                                ",17900,266000,255000,"      ","       ","       ",
7,405," LA"," ",0.26,"ORANGE-LOS ANGELES COUNTY LINE                                                                                ","      ","       ","       ",17900,266000,255000,
7,405," LA"," ",0.45,"LONG BEACH, STUDEBAKER ROAD                                                                                   ",17900,266000,255000,17100,274000,263000,
7,405," LA"," ",1.11,"LONG BEACH, PALO VERDE AVENUE                                                                                 ",17100,274000,263000,17100,263000,253000,
7,405," LA"," ",1.64,"LONG BEACH, WOODRUFF AVENUE                                                                                   ",17100,263000,253000,17600,272000,258000,
7,405," LA"," ",2.18,"LONG BEACH, BELLFLOWER BOULEVARD                                                                              ",17600,272000,258000,17100,282000,267000,
7,405," LA"," ",3.32,"LONG BEACH,   LAKEWOOD BOULEVARD                                                                              ",17100,282000,267000,19600,288000,275000,
7,405," LA"," ",4.88,"LONG BEACH, CHERRY AVENUE                                                                                     ",19600,288000,275000,19700,302000,289000,
7,405," LA"," ",5.39,"SIGNAL HILL, ORANGE AVENUE                                                                                    ",19700,302000,289000,21000,298000,288000,
7,405," LA"," ",6.08,"LONG BEACH, ATLANTIC AVENUE                                                                                   ",21000,298000,288000,20900,288000,279000,
7,405," LA"," ",6.34,"LONG BEACH, WARDLOW ROAD/   LONG BEACH BOULEVARD                                                              ",20900,288000,279000,21300,287000,279000,
7,405," LA"," ",7.6,"LONG BEACH, JCT. RTE. 710,   LONG BEACH FREEWAY                                                               ",21300,287000,279000,19100,292000,283000,
7,405," LA"," ",8.78,"CARSON, ALAMEDA STREET                                                                                        ",19100,292000,283000,18800,281000,273000,
7,405," LA"," ",9.56,"CARSON, WILMINGTON AVENUE                                                                                     ",18800,281000,273000,17800,262000,249000,
7,405," LA"," ",10.54,"CARSON, CARSON STREET                                                                                         ",17800,262000,249000,17500,258000,245000,
7,405," LA"," ",11.22,"CARSON, AVALON BOULEVARD                                                                                      ",17500,258000,245000,19500,279000,265000,
7,405," LA"," ",12.97,"JCT. RTE. 110, HARBOR FREEWAY                                                                                 ",19500,279000,265000,19100,270000,260000,
7,405," LA"," ",13.28,"VERMONT AVENUE                                                                                                ",19100,270000,260000,19600,281000,270000,
7,405," LA"," ",13.83,"LOS ANGELES, NORMANDIE AVENUE                                                                                 ",19600,281000,270000,19100,273000,263000,
7,405," LA"," ",14.4,"LOS ANGELES, WESTERN AVENUE                                                                                   ",19100,273000,263000,18200,261000,251000,
7,405," LA"," ",15.45,"TORRANCE, CRENSHAW BOULEVARD                                                                                  ",18200,261000,251000,17600,252000,243000,
7,405," LA"," ",16.57,"TORRANCE, ARTESIA/   REDONDO BEACH BOULEVARDS                                                                 ",17600,252000,243000,17700,253000,244000,
7,405," LA"," ",17.59,"LAWNDALE,   HAWTHORNE BOULEVARD                                                                               ",17700,253000,244000,18500,265000,255000,
7,405," LA"," ",18.23,"LAWNDALE, INGLEWOOD AVENUE                                                                                    ",18500,265000,255000,19200,276000,266000,
7,405," LA"," ",19.21,"HAWTHORNE, ROSECRANS AVENUE                                                                                   ",19200,276000,266000,21300,307000,294000,
7,405," LA"," ",20.22,"EL SEGUNDO BOULEVARD                                                                                          ",21300,307000,294000,16700,244000,233000,
7,405," LA","R",21.18,"JCT. RTE. 105, CENTURY FREEWAY                                                                                ",16700,244000,233000,22100,322000,310000,
7,405," LA"," ",22.22,"INGLEWOOD, CENTURY BOULEVARD                                                                                  ",22100,322000,310000,21700,318000,305000,
7,405," LA"," ",23.36,"INGLEWOOD, MANCHESTER BOULEVARD                                                                               ",21700,318000,305000,18900,277000,266000,
7,405," LA"," ",24.27,"WESTCHESTER, LA TIJERA   BOULEVARD/HOWARD HUGHES PARKWAY                                                      ",18900,277000,266000,20800,307000,294000,
7,405," LA"," ",25.93,"JCT. RTE. 90, MARINA   FREEWAY, JEFFERSON BOULEVARD                                                           ",20800,307000,294000,21000,302000,296000,
7,405," LA"," ",27.2,"CULVER CITY, CULVER BOULEVARD                                                                                 ",21000,302000,296000,21000,305000,299000,
7,405," LA"," ",27.96,"CULVER CITY, JCT.   RTE. 187, VENICE BOULEVARD                                                                ",21000,305000,299000,21100,305000,301000,
7,405," LA"," ",29.54,"WEST LOS ANGELES, JCT.   RTE. 10, SANTA MONICA FREEWAY                                                        ",21100,305000,301000,19800,292000,283000,
7,405," LA"," ",30.18,"OLYMPIC BOULEVARD                                                                                             ",19800,292000,283000,21500,316000,307000,
7,405," LA"," ",30.86,"WEST LOS ANGELES, JCT.   RTE. 2, SANTA MONICA BOULEVARD                                                       ",21500,316000,307000,20300,296000,288000,
7,405," LA"," ",31.54,"WILSHIRE BOULEVARD                                                                                            ",20300,296000,288000,19200,279000,272000,
7,405," LA"," ",32.5,"BEL AIR, WATERFORD   STREET/MONTANA AVENUE                                                                    ",19200,279000,272000,18500,270000,264000,
7,405," LA"," ",33,"BEL AIR, SUNSET BOULEVARD                                                                                     ",18500,270000,264000,18400,277000,271000,
7,405," LA"," ",33.29,"LOS ANGELES, MORAGA DRIVE                                                                                     ",18400,277000,271000,18400,282000,276000,
7,405," LA"," ",34.76,"LOS ANGELES, GETTY CENTER DRIVE                                                                               ",18400,282000,276000,18600,282000,276000,
7,405," LA"," ",37.03,"LOS ANGELES, MULHOLLAND DRIVE                                                                                 ",18600,282000,276000,18500,278000,272000,
7,405," LA"," ",39.43,"LOS ANGELES, JCT. RTE.   101, VENTURA FREEWAY                                                                 ",18500,278000,272000,14700,233000,219000,
7,405," LA"," ",40.29,"LOS ANGELES, BURBANK BOULEVARD                                                                                ",14700,233000,219000,15100,229000,219000,
7,405," LA"," ",41.36,"LOS ANGELES, VICTORY BOULEVARD                                                                                ",15100,229000,219000,15600,237000,221000,
7,405," LA"," ",42.36,"LOS ANGELES, SHERMAN WAY                                                                                      ",15600,237000,221000,16200,233000,221000,
7,405," LA"," ",43.76,"LOS ANGELES, ROSCOE BOULEVARD                                                                                 ",16200,233000,221000,16500,225000,218000,
7,405," LA"," ",44.74,"LOS ANGELES, NORDHOFF STREET                                                                                  ",16500,225000,218000,16300,219000,209000,
7,405," LA"," ",46.85,"LOS ANGELES, JCT. RTE.   118, SIMI VALLEY FREEWAY                                                             ",16300,219000,209000,11000,147000,142000,
7,405," LA"," ",47.24,"LOS ANGELES, SAN   FERNANDO MISSION BOULEVARD                                                                 ",11000,147000,142000,10700,142000,136000,
7,405," LA"," ",47.75,"LOS ANGELES, RINALDI STREET                                                                                   ",10700,142000,136000,10800,143000,136000,
7,405," LA"," ",48.64,"LOS ANGELES, JCT. RTE. 5,   GOLDEN STATE FREEWAY                                                              ",10800,143000,136000,"      ","       ","       ",
4,505,"SOL"," ","       ","SOLANO COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
4,505,"SOL","R",0,"VACAVILLE, JCT. RTE. 80;   BEGIN FREEWAY                                                                      ","      ","       ","       ",2600,38000,34000,
4,505,"SOL","R",1.45,"VACAVILLE, VACA VALLEY PARKWAY                                                                                ",2600,38000,34000,2200,28500,25000,
4,505,"SOL","R",3.06,"VACAVILLE, MIDWAY ROAD                                                                                        ",2200,28500,25000,1800,27000,23000,
4,505,"SOL","R",5.57,"ALLENDALE ROAD                                                                                                ",1800,27000,23000,2250,25500,21200,
4,505,"SOL","R",10.63,"SOLANO-YOLO COUNTY LINE                                                                                       ",2250,25500,21200,"      ","       ","       ",
3,505,"YOL"," ",0,"SOLANO-YOLO COUNTY LINE   (PUTAH CREEK BRIDGE)                                                                ","      ","       ","       ",2250,25500,21200,
3,505,"YOL"," ",0.4,"JCT. RTE. 128 WEST;   RUSSELL BOULEVARD                                                                       ",2250,25500,21200,2100,22000,17500,
3,505,"YOL"," ",4.03,"COUNTY ROAD 29A                                                                                               ",2100,22000,17500,2100,21700,17400,
3,505,"YOL"," ",6.53,"COUNTY ROAD 27                                                                                                ",2100,21700,17400,1800,20800,17100,
3,505,"YOL"," ",10.62,"JCT. RTE. 16; MADISON, EAST                                                                                   ",1800,20800,17100,1400,13300,11100,
3,505,"YOL"," ",13.43,"COUNTY ROAD 19                                                                                                ",1400,13300,11100,1900,13300,11300,
3,505,"YOL"," ",17.45,"COUNTY ROAD 14                                                                                                ",1900,13300,11300,1600,11600,10200,
3,505,"YOL"," ",20.11,"COUNTY ROAD 12A                                                                                               ",1600,11600,10200,1400,12700,10100,
3,505,"YOL","R",22.36,"DUNNIGAN, JCT. RTE. 5                                                                                         ",1400,12700,10100,"      ","       ","       ",
10,580," SJ"," ","       ","SAN JOAQUIN COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
10,580," SJ"," ",0,"JCT. RTE. 5; BEGIN FREEWAY                                                                                    ","      ","       ","       ",2250,23400,22000,
10,580," SJ"," ",4.34,"JCT. RTE. 132 EAST                                                                                            ",2250,23400,22000,3750,41000,37500,
10,580," SJ"," ",8.15,"CORRAL HOLLOW ROAD                                                                                            ",3750,41000,37500,3800,45000,40500,
10,580," SJ"," ",15.34,"SAN JOAQUIN-ALAMEDA   COUNTY LINE                                                                             ",3800,45000,40500,"      ","       ","       ",
4,580,"ALA"," ",0.09,"SAN JOAQUIN-ALAMEDA   COUNTY LINE                                                                             ","      ","       ","       ",3800,45000,40500,
4,580,"ALA"," ",0.39,"JCT. RTE. 205 EAST                                                                                            ",3550,42500,38500,8600,159000,143000,
4,580,"ALA","R",1.48,"GRANT LINE ROAD                                                                                               ",8600,159000,143000,9000,118000,117000,
4,580,"ALA","R",5.98,"NORTH FLYNN ROAD                                                                                              ",9000,118000,117000,9000,118000,117000,
4,580,"ALA","R",8.27,"LIVERMORE, GREENVILLE ROAD                                                                                    ",9000,118000,117000,9700,148000,142000,
4,580,"ALA"," ",9.68,"LIVERMORE, VASCO ROAD                                                                                         ",9700,148000,142000,12000,182000,174000,
4,580,"ALA"," ",10.69,"LIVERMORE, JCT. RTE. 84;   FIRST STREET                                                                       ",12000,182000,174000,11400,172000,164000,
4,580,"ALA"," ",12.53,"NORTH LIVERMORE AVENUE                                                                                        ",11400,172000,164000,11300,172000,164000,
4,580,"ALA"," ",13.22,"LIVERMORE, PORTOLA AVENUE                                                                                     ",11300,172000,164000,12400,192000,183000,
4,580,"ALA"," ",14.98,"LIVERMORE, AIRWAY BOULEVARD                                                                                   ",12400,192000,183000,12400,193000,184000,
4,580,"ALA"," ",16.7,"EL CHARRO ROAD                                                                                                ",12400,193000,184000,12800,198000,189000,
4,580,"ALA"," ",17.95,"PLEASANTON, TASSAJARA ROAD                                                                                    ",12800,198000,189000,12600,195000,186000,
4,580,"ALA"," ",18.82,"PLEASANTON, HACIENDA DRIVE                                                                                    ",12600,195000,186000,13200,206000,196000,
4,580,"ALA"," ",19.86,"PLEASANTON, HOPYARD ROAD                                                                                      ",13200,206000,196000,11900,186000,177000,
4,580,"ALA"," ",20.73,"PLEASANTON, JCT. RTE. 680                                                                                     ",11900,186000,177000,10600,165000,157000,
4,580,"ALA","R",21.43,"PLEASANTON, SAN RAMON ROAD                                                                                    ",10600,165000,157000,10100,157000,150000,
4,580,"ALA","R",26.23,"EDEN CANYON ROAD                                                                                              ",10100,157000,150000,10100,156000,149000,
4,580,"ALA","R",28.97,"CROW CANYON ROAD/CENTER STREET                                                                                ",10100,156000,149000,10000,155000,148000,
4,580,"ALA","R",29.37,"REDWOOD ROAD                                                                                                  ",10000,155000,148000,11000,171000,163000,
4,580,"ALA"," ",30.35,"STROBRIDGE AVENUE                                                                                             ",11000,171000,163000,10000,155000,148000,
4,580,"ALA","R",30.81,"JCT. RTE. 238                                                                                                 ",10000,155000,148000,12700,149000,146000,
4,580,"ALA","R",31.71,"LIBERTY STREET/164TH AVENUE                                                                                   ",12700,149000,146000,12500,148000,145000,
4,580,"ALA","R",32.72,"PLAZA DRIVE                                                                                                   ",12500,148000,145000,11100,132000,130000,
4,580,"ALA","R",32.84,"150TH AVENUE                                                                                                  ",11100,132000,130000,13200,158000,155000,
4,580,"ALA","R",33.43,"SAN LEANDRO, BENEDICT   DRIVE (SHERRY COURT)                                                                  ",13200,158000,155000,13300,160000,157000,
4,580,"ALA","R",33.94,"SAN LEANDRO, GRAND AVENUE                                                                                     ",13300,160000,157000,12400,150000,148000,
4,580,"ALA","R",34.48,"SAN LEANDRO, ESTUDILLO AVENUE                                                                                 ",12400,150000,148000,12700,155000,153000,
4,580,"ALA","R",35.11,"OAKLAND, FOOTHILL BOULEVARD                                                                                   ",12700,155000,153000,12500,153000,151000,
4,580,"ALA","R",35.71,"OAKLAND, 106TH AVENUE                                                                                         ",12500,153000,151000,13400,165000,163000,
4,580,"ALA","R",36.34,"OAKLAND, GOLF LINKS ROAD                                                                                      ",13400,165000,163000,13500,168000,166000,
4,580,"ALA","R",37.8,"OAKLAND, KELLER AVENUE                                                                                        ",13500,168000,166000,13600,171000,169000,
4,580,"ALA","R",38.31,"OAKLAND, EDWARDS AVENUE                                                                                       ",13600,171000,169000,15000,188000,185000,
4,580,"ALA","R",38.92,"OAKLAND, KUHNLE AVENUE                                                                                        ",15000,188000,185000,14500,181000,177000,
4,580,"ALA","R",39.24,"OAKLAND, JCT. RTE. 13 NORTH                                                                                   ",14500,181000,177000,12000,149000,145000,
4,580,"ALA","R",39.91,"OAKLAND, MAC ARTHUR BOULEVARD                                                                                 ",12000,149000,145000,11400,143000,140000,
4,580,"ALA","R",40.08,"OAKLAND, HIGH STREET                                                                                          ",11400,143000,140000,12900,165000,162000,
4,580,"ALA","R",40.65,"OAKLAND, 35TH AVENUE                                                                                          ",12900,165000,162000,14600,190000,187000,
4,580,"ALA","R",41.14,"OAKLAND, COOLIDGE AVENUE                                                                                      ",14600,190000,187000,12900,170000,167000,
4,580,"ALA","R",41.43,"OAKLAND, FRUITVALE AVENUE                                                                                     ",12900,170000,167000,15000,199000,195000,
4,580,"ALA","R",42.18,"OAKLAND, BEAUMONT AVENUE                                                                                      ",15000,199000,195000,13000,175000,171000,
4,580,"ALA"," ",42.67,"OAKLAND, PARK BOULEVARD                                                                                       ",13000,175000,171000,15500,210000,205000,
4,580,"ALA"," ",43.48,"OAKLAND, LAKESHORE   AVENUE/PARK BOULEVARD                                                                    ",15500,210000,205000,13500,185000,180000,
4,580,"ALA"," ",43.75,"OAKLAND, VAN BUREN/GRAND AVENUES                                                                              ",13500,185000,180000,15400,212000,207000,
4,580,"ALA"," ",44.28,"OAKLAND, OAKLAND   AVENUE/HARRISON STREET                                                                     ",15400,212000,207000,14800,206000,200000,
4,580,"ALA"," ",46.46,"OAKLAND, JCT. RTES. 80 AND 880                                                                                ",14800,206000,200000,"      ","       ","       ",
4,580,"ALA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,580,"ALA"," ",47.35,"ALBANY, NORTH JCT. RTE. 80                                                                                    ","      ","       ","       ",6800,97000,94000,
4,580,"ALA"," ",48.04,"ALAMEDA COUNTY (ALBANY   NORTH CITY LIMITS)                                                                   ",6800,97000,94000,"      ","       ","       ",
4,580,"CC",,0,"CONTRA COSTA COUNTY (RICHMOND SOUTH CITY LIMITS)    ",,,,6900,97000,94000,
4,580," CC",,0.24," RICHMOND, CENTRAL AVENUE",6900,97000,94000,6900,96000,93000,
4,580," CC"," ",0,"CONTRA COSTA COUNTY (RICHMOND SOUTH CITY LIMITS)RICHMOND, CENTRAL AVENUE                                  ",6900,97000,94000,6900,96000,93000,
4,580," CC"," ",1.21,"RICHMOND, BAYVIEW AVENUE/51ST STREET                                                                          ",6900,96000,93000,7000,97000,94000,
4,580," CC","R",2.09,"RICHMOND, ERLANDSON STREET                                                                                    ",7000,97000,94000,6900,95000,92000,
4,580," CC","R",2.89,"RICHMOND, SOUTH 23RD STREET                                                                                   ",6900,95000,92000,6200,85000,82000,
4,580," CC","R",3.6,"RICHMOND, HARBOUR WAY/   CUTTING BOULEVARD                                                                    ",6200,85000,82000,5800,79000,77000,
4,580," CC","R",4.64,"RICHMOND, CANAL BOULEVARD                                                                                     ",5800,79000,77000,4900,67000,65000,
4,580," CC","R",5.43,"RICHMOND, CASTRO/MARINE STREETS                                                                               ",4900,67000,65000,5700,77000,75000,
4,580," CC"," ",6.01,"RICHMOND, WESTERN DRIVE                                                                                       ",5700,77000,75000,5600,76000,74000,
4,580," CC"," ",6.13,"RICHMOND, TOLL PLAZA AT THE   EAST END RICHMOND-SAN RAFAEL BRIDGE                                             ",5600,76000,74000,5600,76000,74000,
4,580," CC"," ",7.79,"CONTRA COSTA COUNTY                                                                                           ",5600,76000,74000,"      ","       ","       ",
4,580,"MRN"," ",0,"MARIN COUNTY (RICHMOND   NORTH CITY LIMITS)                                                                   ","      ","       ","       ",5600,76000,74000,
4,580,"MRN"," ",2.48,"SAN RAFAEL, WEST END   RICHMOND-SAN RAFAEL BRIDGE                                                             ",5600,76000,74000,5600,76000,74000,
4,580,"MRN"," ",2.63,"SAN RAFAEL, SAN QUENTIN                                                                                       ",5600,76000,74000,5800,79000,77000,
4,580,"MRN"," ",3.09,"SAN RAFAEL, SIR   FRANCIS DRAKE BOULEVARD                                                                     ",5800,79000,77000,3600,49500,48000,
4,580,"MRN"," ",4.5,"SAN RAFAEL, BELLAM BOULEVARD                                                                                  ",3600,49500,48000,4550,62000,60000,
4,580,"MRN"," ",4.78,"SAN RAFAEL, JCT. RTE. 101                                                                                     ",4550,62000,60000,"      ","       ","       ",
12,605,"ORA"," ","       ","ORANGE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
12,605,"ORA"," ",3.09,"SEAL BEACH, JCT. RTE. 22;   BEGIN FREEWAY                                                                     ","      ","       ","       ",3800,44500,42000,
12,605,"ORA"," ",3.5,"SEAL BEACH, JCT. RTE. 405,   SAN DIEGO FREEWAY                                                                ",3800,44500,42000,15600,193000,183000,
12,605,"ORA","R",1.41,"LOS ALAMITOS, KATELLA AVENUE                                                                                  ",15600,193000,183000,16200,197000,190000,
12,605,"ORA","R",1.64,"ORANGE-LOS ANGELES COUNTY LINE                                                                                ",16200,197000,190000,"      ","       ","       ",
7,605," LA","R",0,"ORANGE-LOS ANGELES COUNTY LINE                                                                                ","      ","       ","       ",16200,197000,190000,
7,605," LA","R",0.29,"LONG BEACH, SPRING STREET                                                                                     ",16200,197000,190000,17200,222000,213000,
7,605," LA","R",1.74,"LAKEWOOD, CARSON STREET                                                                                       ",17200,222000,213000,16600,225000,219000,
7,605," LA","R",2.87,"CERRITOS, DEL AMO BOULEVARD                                                                                   ",16600,225000,219000,18200,238000,231000,
7,605," LA","R",3.75,"CERRITOS, SOUTH STREET                                                                                        ",18200,238000,231000,18400,252000,245000,
7,605," LA","R",5.05,"CERRITOS, JCT. RTE. 91,    ARTESIA FREEWAY                                                                    ",18400,252000,245000,22300,317000,307000,
7,605," LA","R",5.81,"NORWALK, ALONDRA BOULEVARD                                                                                    ",22300,317000,307000,21800,321000,311000,
7,605," LA","R",7.65,"NORWALK, JCT. RTE. 105,   CENTURY FREEWAY                                                                     ",21800,321000,311000,21000,306000,297000,
7,605," LA","R",9.61,"SANTA FE SPRINGS, JCT.   RTE. 5, SANTA ANA FREEWAY                                                            ",21000,306000,297000,17500,274000,265000,
7,605," LA","R",10.25,"SANTA FE SPRINGS,   TELEGRAPH ROAD                                                                            ",17500,274000,265000,16400,258000,249000,
7,605," LA","R",11.54,"SLAUSON AVENUE                                                                                                ",16400,258000,249000,16300,252000,244000,
7,605," LA","R",12.05,"WASHINGTON BOULEVARD                                                                                          ",16300,252000,244000,16900,257000,248000,
7,605," LA","R",13.57,"WHITTIER, JCT. RTE. 72,   WHITTIER BOULEVARD                                                                  ",16900,257000,248000,16400,250000,246000,
7,605," LA","R",14.41,"PICO RIVERA, BEVERLY BOULEVARD                                                                                ",16400,250000,246000,16500,246000,242000,
7,605," LA","R",15.57,"PICO RIVERA, ROSE HILLS ROAD                                                                                  ",16500,246000,242000,16700,247000,242000,
7,605," LA","R",16.65,"INDUSTRY, PECK ROAD                                                                                           ",16700,247000,242000,16000,241000,238000,
7,605," LA","R",17.41,"JCT. RTE. 60, POMONA FREEWAY                                                                                  ",16000,241000,238000,15600,230000,224000,
7,605," LA","R",19.39,"INDUSTRY, VALLEY BOULEVARD                                                                                    ",15600,230000,224000,16000,224000,219000,
7,605," LA"," ",20.19,"BALDWIN PARK, JCT. RTE.   10, SAN BERNARDINO FREEWAY                                                          ",16000,224000,219000,13100,180000,175000,
7,605," LA"," ",21.07,"IRWINDALE, WEST RAMONA BOULEVARD                                                                              ",13100,180000,175000,12800,172000,168000,
7,605," LA"," ",22.15,"IRWINDALE, LOWER AZUSA   ROAD/LOS ANGELES STREET                                                              ",12800,172000,168000,11500,151000,147000,
7,605," LA"," ",23.52,"IRWINDALE, LIVE OAK AVENUE                                                                                    ",11500,151000,147000,10800,114000,112000,
7,605," LA"," ",23.96,"IRWINDALE, ARROW HIGHWAY                                                                                      ",10800,114000,112000,12400,131000,129000,
7,605," LA"," ",25.76,"IRWINDALE, JCT. RTE. 210,   FOOTHILL FREEWAY                                                                  ",12400,131000,129000,"      ","       ","       ",
4,680,"SCL"," ","       ","SANTA CLARA COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
4,680,"SCL","M",0,"SAN JOSE, JCT. RTE. 101,   JCT. RTE. 280 WEST; BEGIN FREEWAY                                                  ","      ","       ","       ",13800,194000,187000,
4,680,"SCL","M",0.39,"SAN JOSE, KING ROAD                                                                                           ",13800,194000,187000,17800,251000,242000,
4,680,"SCL","M",1.19,"SAN JOSE, JACKSON AVENUE                                                                                      ",17800,251000,242000,15800,225000,216000,
4,680,"SCL","M",1.41,"SAN JOSE, CAPITOL EXPRESSWAY                                                                                  ",15800,225000,216000,13600,197000,188000,
4,680,"SCL","M",1.74,"SAN JOSE, JCT. RTE. 130,   ALUM ROCK ROAD                                                                     ",13600,197000,188000,15000,220000,209000,
4,680,"SCL","M",2.38,"SAN JOSE, MC KEE ROAD                                                                                         ",15000,220000,209000,14200,212000,200000,
4,680,"SCL","M",3.84,"SAN JOSE, BERRYESSA ROAD                                                                                      ",14200,212000,200000,14400,209000,197000,
4,680,"SCL","M",4.78,"HOSTETTER ROAD                                                                                                ",14400,209000,197000,13000,184000,173000,
4,680,"SCL","M",5.07,"SAN JOSE, CAPITOL AVENUE                                                                                      ",13000,184000,173000,13400,184000,173000,
4,680,"SCL","M",6.17,"MILPITAS, LANDESS   AVENUE, MONTAGUE EXPRESSWAY                                                               ",13400,184000,173000,12400,167000,157000,
4,680,"SCL","M",7.65,"MILPITAS, JCT. RTE. 237 WEST                                                                                  ",12400,167000,157000,12300,161000,151000,
4,680,"SCL","M",8.5,"MILPITAS, JACKLIN ROAD                                                                                        ",12300,161000,151000,11900,152000,142000,
4,680,"SCL","M",9.935,"SANTA CLARA/ALAMEDA COUNTY LINE",11900,152000,142000,11900,152000,142000,
4,680,"ALA","M",0.13,"FREMONT, SCOTT CREEK ROAD                                                                                     ",11900,152000,142000,11900,168000,156000,
4,680,"ALA","M",2.38,"FREMONT, JCT. RTE. 262   WEST; MISSION BOULEVARD                                                              ",11900,168000,156000,10400,159000,147000,
4,680,"ALA","M",4.02,"FREMONT, DURHAM ROAD                                                                                          ",10400,159000,147000,8900,148000,136000,
4,680,"ALA","M",5.37,"FREMONT, WASHINGTON   BOULEVARD (MISSION SAN JOSE)                                                            ",8900,148000,136000,7900,143000,131000,
