"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
7,19," LA"," ",3.98,"LONG BEACH, DEL AMO BOULEVARD                                                                                 ",2450,29500,28500,2500,30000,29000,
7,19," LA"," ",4.42,"LAKEWOOD, CANDLEWOOD STREET                                                                                   ",2500,30000,29000,2700,32000,31000,
7,19," LA"," ",5.89,"BELLFLOWER, ARTESIA BOULEVARD                                                                                 ",3100,38500,37000,3350,42500,40500,
7,19," LA"," ",6.05,"BELLFLOWER, JCT. RTE. 91,   ARTESIA FREEWAY                                                                   ",3350,42500,40500,3200,39500,38000,
7,19," LA"," ",6.89,"BELLFLOWER, ALONDRA BOULEVARD                                                                                 ",2900,35500,34000,2650,32000,30500,
7,19," LA"," ",7.39,"BELLFLOWER, COMPTON BOULEVARD                                                                                 ",2650,32000,30500,2150,26000,24500,
7,19," LA"," ",7.9,"BELLFLOWER, ROSECRANS AVENUE                                                                                  ",1950,23300,22000,1900,22400,21000,
7,19," LA"," ",8.89,"DOWNEY, IMPERIAL HIGHWAY                                                                                      ",1700,19800,18500,1550,17700,16500,
7,19," LA"," ",10.38,"DOWNEY,   FIRESTONE BOULEVARD                                                                                 ",2750,31000,29000,2700,30000,28000,
7,19," LA"," ",11.3,"DOWNEY, FLORENCE AVENUE                                                                                       ",3250,34000,31500,2900,31500,29500,
7,19," LA"," ",11.8,"DOWNEY,   GALLATIN ROAD                                                                                       ",2900,31500,29500,3200,35000,32500,
7,19," LA"," ",12.08,"DOWNEY, JCT. RTE. 5,   SANTA ANA FREEWAY                                                                      ",3200,35000,32500,2950,32000,30000,
7,19," LA"," ",12.31,"DOWNEY, TELEGRAPH ROAD                                                                                        ",2950,32000,30000,2700,29500,27500,
7,19," LA"," ",13.06,"PICO RIVERA, SLAUSON AVENUE                                                                                   ",2000,21900,20500,2100,22900,21500,
7,19," LA"," ",14,"PICO RIVERA,   WASHINGTON BOULEVARD                                                                           ",2350,25500,24000,2400,26000,24500,
7,19," LA"," ",15.52,"PICO RIVERA,   WHITTIER BOULEVARD                                                                             ",2450,26500,25000,2450,26500,25000,
7,19," LA"," ",16.19,"PICO RIVERA, BEVERLY BOULEVARD                                                                                ",2450,26500,25000,2950,31500,30000,
7,19," LA"," ",16.64,"PICO RIVERA, GALLATIN   ROAD, JCT. RTE. 164 (SIGN ROUTE 19  CONTINUES VIA ROUTE 164)                          ",2950,31500,30000,"      ","       ","       ",
1,20,"MEN"," ","       ","MENDOCINO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
1,20,"MEN","R",0,"JCT. RTE. 1,   FORT BRAGG, SOUTH                                                                              ","      ","       ","       ",1200,10900,10000,
1,20,"MEN","R",0.27,"SOUTH HARBOR DRIVE                                                                                            ",1200,10900,10000,650,6100,5500,
1,20,"MEN","R",0.45,"MILEPOST EQUATION    =0.48                                                                                    ",,,,,,,
1,20,"MEN"," ",2.08,"SUMMERS LANE                                                                                                  ",650,6100,5500,320,3150,2900,
1,20,"MEN","R",4.33,"MILEPOST EQUATION   =4.36                                                                                     ",,,,,,,
1,20,"MEN"," ",17.29,"CHAMBERLAIN CREEK                                                                                             ",250,2450,2100,250,2450,2100,
1,20,"MEN"," ",32.44,"WILLITS, WEST CITY LIMITS                                                                                     ",260,2700,2250,390,4500,3700,
1,20,"MEN","R",33.16,"WILLITS,   NORTH JCT. RTE. 101                                                                                ",440,5000,4000,"      ","       ","       ",
1,20,"MEN"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
1,20,"MEN"," ",33.22,"SOUTH JCT. RTE. 101,   CALPELLA, NORTH                                                                        ","      ","       ","       ",930,10600,9500,
1,20,"MEN"," ",33.77,"REDWOOD VALLEY ROAD INTERCHANGE                                                                               ",930,10600,9500,850,9000,7400,
1,20,"MEN","R",38.04,"POTTER VALLEY ROAD                                                                                            ",1000,10600,8700,1050,11100,9100,
1,20,"MEN","T",42.31,"MILEPOST EQUATION  =42.37                                                                                     ",,,,,,,
1,20,"MEN"," ",44.11,"MENDOCINO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
1,20,"LAK"," ",3.63,"SCOTT VALLEY ROAD                                                                                             ",1050,11100,9100,710,7500,6200,
1,20,"LAK"," ",8.34,"JCT. RTE. 29                                                                                                  ",820,7800,6700,650,7100,6000,
1,20,"LAK"," ",8.79,"UPPER LAKE                                                                                                    ","      ","       ","       ","      ","       ","       ",
1,20,"LAK"," ",12.2,"LUCERNE CUTOFF                                                                                                ",520,6000,5200,740,8500,7400,
1,20,"LAK"," ",18.53,"LUCERNE, EAST;   BELL RAY AVENUE                                                                              ",550,6300,5500,550,6300,5500,
1,20,"LAK"," ",25.97,"CLEAR LAKE OAKS, EAST                                                                                         ",700,8100,7000,690,7900,6900,
1,20,"LAK"," ",31.62,"JCT. RTE. 53                                                                                                  ",800,8100,7000,690,7000,5200,
1,20,"LAK"," ",46.48,"LAKE-COLUSA COUNTY LINE                                                                                       ",620,5900,4800,"      ","       ","       ",
3,20,"COL"," ",0,"LAKE-COLUSA COUNTY LINE                                                                                       ","      ","       ","       ",620,5900,4800,
3,20,"COL"," ",3.45,"JCT. RTE. 16 SOUTH                                                                                            ",620,5900,4800,590,5000,3800,
3,20,"COL","T",20.56,"JUNCTION OLD ROUTE 20                                                                                         ",590,5000,3800,470,5200,3950,
3,20,"COL","R",22.12,"JCT. RTE. 5 FREEWAY                                                                                           ",470,5200,3950,290,3350,2750,
3,20,"COL","T",23.18,"HUSTED ROAD                                                                                                   ",290,3350,2750,550,5000,4350,
3,20,"COL","T",23.32,"MILEPOST EQUATION  =23.71                                                                    ",,,,,,,
3,20,"COL"," ",30.64,"COLUSA, FREMONT STREET                                                                                        ",720,7400,6600,640,6000,5300,
3,20,"COL"," ",31.09,"COLUSA, JCT. RTE. 45 NORTH                                                                                    ",640,6000,5300,930,9100,8100,
3,20,"COL"," ",31.47,"COLUSA, FIFTH STREET                                                                                          ",930,9100,8100,1200,12200,10800,
3,20,"COL"," ",31.84,"COLUSA,   MARKET/BRIDGE STREETS                                                                               ",1200,12200,10800,1200,12400,10900,
3,20,"COL"," ",32.29,"FREMONT, FREMONT STREET                                                                                       ",1200,12400,10900,1250,13100,11900,
3,20,"COL"," ",33.12,"MOON BEND ROAD                                                                                                ",1250,13100,11900,620,6300,5800,
3,20,"COL"," ",36.79,"JCT. RTE. 45 SOUTH                                                                                            ",620,6300,5800,560,6100,5300,
3,20,"COL","R",39.34,"COLUSA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
3,20,"SUT","R",1.19,"MILEPOST EQUATION   =1.33                                                                                     ",,,,,,,
3,20,"SUT"," ",5.01,"EAST END SUTTER BYPASS                                                                                        ",560,6100,5300,630,8600,6500,
3,20,"SUT"," ",9.18,"ACACIA AVENUE                                                                                                 ",630,8600,6500,620,6700,6100,
3,20,"SUT"," ",12.67,"TOWNSHIP ROAD                                                                                                 ",620,6700,6100,910,11300,10000,
3,20,"SUT"," ",13.6,"GEORGE WASHINGTON BOULEVARD                                                                                   ",910,11300,10000,1250,14600,13900,
3,20,"SUT","R",15.6,"JCT. RTE. 99,   ONSTOTT ROAD                                                                                  ",2900,24500,22400,3000,32000,30000,
3,20,"SUT"," ",16.33,"YUBA CITY, LIVE OAK BOULEVARD                                                                                 ",4050,43500,40500,4250,44500,41500,
3,20,"SUT"," ",16.52,"YUBA CITY, PLUMAS STREET                                                                                      ",4250,44500,41500,4400,43500,39000,
3,20,"SUT"," ",16.84,"YUBA CITY,   SUTTER STREET INTERCHANGE                                                                        ",4400,43500,39000,4000,43000,41500,
3,20,"YUB"," ",17.06,"SUTTER COUNTY -YUBA COUNTY, FEATHER  RIVER BRIDGE                                                             ",4000,43000,41500,4100,41000,39500,
3,20,"YUB"," ",0.68,"MARYSVILLE, H STREET                                                                                          ",4100,41000,39500,3950,40500,38000,
3,20,"YUB"," ",0.84,"MARYSVILLE, F STREET                                                                                          ",3950,40500,38000,4550,51000,35000,
3,20,"YUB"," ",0.99,"MARYSVILLE, JCT. RTE. 70   SOUTH, NINTH/E STREETS                                                             ",4550,51000,35000,2400,24800,23000,
3,20,"YUB"," ",1.24,"MARYSVILLE, NINTH/B STREETS                                                                                   ",2400,24800,23000,3000,31000,28500,
3,20,"YUB"," ",1.47,"MARYSVILLE, JCT. RTE. 70   NORTH, 12TH/B STREETS                                                              ",2600,31000,29000,1850,23600,21100,
3,20,"YUB","R",1.98,"MARYSVILLE, BUCHANAN STREET                                                                                   ",1400,19300,17100,1600,19300,17100,
3,20,"YUB","R",2.94,"MARYSVILLE, 22ND STREET                                                                                       ",1600,19300,17100,940,11300,9900,
3,20,"YUB","R",7.02,"HALLWOOD BOULEVARD                                                                                            ",940,11300,9900,930,10800,9600,
3,20,"YUB","R",7.89,"LOMA RICA ROAD                                                                                                ",930,10800,9600,770,8000,7400,
3,20,"YUB"," ",13.14,"MARYSVILLE ROAD (TO CHALLENGE)                                                                                ",770,8000,7400,480,4600,4100,
3,20,"YUB"," ",21.23,"SMARTVILLE ROAD (TO   BEALE AIR FORCE BASE)                                                                   ",480,4600,4100,680,7800,6600,
3,20,"YUB"," ",21.67,"YUBA COUNTY                                                                                                   ","      ","       ","       ","      ","       ","       ",
3,20,"NEV","R",4.65,"PLEASANT VALLEY ROAD                                                                                          ",630,6600,6100,870,9700,8700,
3,20,"NEV","R",6.6,"PENN VALLEY DRIVE                                                                                             ",870,9700,8700,1250,13700,12800,
3,20,"NEV","R",12.16,"GRASS VALLEY, MILL STREET                                                                                     ",1250,13700,12800,1450,15200,14200,
3,20,"NEV","R",12.24,"GRASS VALLEY, JCT. RTE. 49,   BEGIN FREEWAY                                                                   ",1450,15200,14200,2800,31000,28000,
3,20,"NEV","R",12.25,"MILEPOST EQUATION  =R12.30                                                                                    ",,,,,,,
3,20,"NEV","R",12.86,"GRASS VALLEY, NORTH   AUBURN STREET                                                                           ",2800,31000,28000,3550,39000,35000,
3,20,"NEV","R",12.92,"GRASS VALLEY, JCT. RTE. 174                                                                                   ","      ","       ","       ","      ","       ","       ",
3,20,"NEV","R",13.11,"GRASS VALLEY,   BENNETT STREET INTERCHANGE                                                                    ",3550,39000,35000,3750,40500,36000,
3,20,"NEV","R",13.61,"GRASS VALLEY, IDAHO MARY=   LAND ROAD INTERCHANGE                                                             ",3750,40500,36000,3050,32500,31000,
3,20,"NEV","R",14.8,"BRUNSWICK ROAD INTERCHANGE                                                                                    ",3050,32500,31000,2600,31000,29000,
3,20,"NEV","R",15.92,"GOLD FLAT ROAD INTERCHANGE                                                                                    ",2600,31000,29000,2400,28000,26000,
3,20,"NEV","R",16.74,"NEVADA CITY, SACRAMENTO   STREET INTERCHANGE                                                                  ",2400,28000,26000,2000,22500,20200,
3,20,"NEV","R",16.99,"NEVADA CITY,   BROAD STREET INTERCHANGE                                                                       ",2000,22500,20200,1400,16000,14000,
3,20,"NEV","R",17.24,"NEVADA CITY, COYOTE STREET                                                                                    ",1400,16000,14000,1550,17800,14900,
3,20,"NEV","R",17.3,"END FREEWAY                                                                                                   ",,,,,,,
3,20,"NEV","R",17.4,"NEVADA CITY,   JCT. RTE. 49 NORTH                                                                             ",1550,17800,14900,640,7200,5200,
3,20,"NEV","R",18.16,"MILEPOST EQUATION   =19.77                                                                                    ",,,,,,,
3,20,"NEV"," ",23.25,"SCOTTS FLAT ROAD                                                                                              ",640,7200,5200,560,4900,3300,
3,20,"NEV"," ",29.6,"WHITE CLOUD CAMPGROUND                                                                                        ",560,4900,3300,400,4400,3050,
3,20,"NEV"," ",31.91,"WASHINGTON ROAD                                                                                               ",400,4400,3050,550,4100,2900,
3,20,"NEV"," ",35.72,"ALPHA-OMEGA SAFETY ROADSIDE   REST AREA (ELEV. 5050 FEET                                                      ","      ","       ","       ","      ","       ","       ",
3,20,"NEV"," ",41.29,"NEVADA-PLACER COUNTY LINE                                                                                     ","      ","       ","       ","      ","       ","       ",
3,20,"NEV"," ",43.87,"PLACER-NEVADA COUNTY LINE                                                                                     ","      ","       ","       ","      ","       ","       ",
3,20,"NEV"," ",45.66,"JCT. RTE. 80 FREEWAY                                                                                          ",550,4100,2900,"      ","       ","       ",
7,22," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,22," LA"," ",0,"LONG BEACH, JCT. RTE. 1,   PACIFIC COAST HIGHWAY                                                              ","      ","       ","       ",4600,56000,55000,
7,22," LA"," ",0.08,"LONG BEACH,   BELLFLOWER BOULEVARD                                                                            ",4600,56000,55000,4800,58000,57000,
7,22," LA"," ",1.14,"LONG BEACH, STUDEBAKER ROAD                                                                                   ",5200,61000,60000,8200,95000,94000,
7,22," LA"," ",1.47,"LOS ANGELES-ORANGE COUNTY    LINE (LONG BEACH   EAST CITY LIMITS)                                             ",8200,95000,94000,"      ","       ","       ",
12,22,"ORA","R",0.34,"BEGIN GARDEN GROVE FREEWAY                                                                                    ",,,,,,,
12,22,"ORA"," ",0,"LOS ANGELES-ORANGE COUNTY   LINE (LONG BEACH  EAST CITY LIMITS)                                               ","      ","       ","       ",8200,95000,94000,
12,22,"ORA","R",0.37,"JCT. RTE. 605 NORTH                                                                                           ","      ","       ","       ","      ","       ","       ",
12,22,"ORA","R",0.65,"WEST JCT. RTE. 405                                                                                            ","      ","       ","       ","      ","       ","       ",
12,22,"ORA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
12,22,"ORA","R",0.66,"EAST JCT. RTE. 405, SAN   DIEGO FREEWAY AT BOLSA  CHICA ROAD, RESUME GARDEN GROVE  FREEWAY                    ","      ","       ","       ",13000,124000,118000,
12,22,"ORA","R",2.65,"WESTMINSTER, KNOTT   AVENUE/GOLDEN WEST  STREET INTERCHANGE                                                   ",13000,124000,118000,10500,140000,135000,
12,22,"ORA","R",3.59,"GARDEN GROVE, JCT. RTE. 39,   BEACH BOULEVARD INTERCHANGE                                                     ",10500,140000,135000,13400,162000,156000,
12,22,"ORA","R",4.81,"GARDEN GROVE, MAGNOLIA   STREET INTERCHANGE                                                                   ",13400,162000,156000,13400,174000,168000,
12,22,"ORA","R",5.82,"GARDEN GROVE, BROOKHURST   STREET INTERCHANGE                                                                 ",13400,174000,168000,13500,180000,174000,
12,22,"ORA","R",6.81,"GARDEN GROVE,   EUCLID STREET INTERCHANGE                                                                     ",13500,180000,174000,13600,191000,183000,
12,22,"ORA","R",7.83,"GARDEN GROVE, HARBOR   BOULEVARD INTERCHANGE                                                                  ",13600,191000,183000,13500,195000,188000,
12,22,"ORA","R",8.82,"GARDEN GROVE, GARDEN GROVE   BOULEVARD INTERCHANGE                                                            ",13500,195000,188000,13900,205000,198000,
12,22,"ORA","L",9.78,"MILEPOST EQUATION   =R9.67                                                                                    ",,,,,,,
12,22,"ORA","R",9.73,"ORANGE,   CITY DRIVE INTERCHANGE                                                                              ",13900,205000,198000,15000,214000,206000,
12,22,"ORA","R",10.48,"SANTA ANA, JCT. RTES. 5   AND 57; SANTA ANA/  ORANGE FREEWAYS                                                 ",15000,214000,206000,11800,165000,159000,
12,22,"ORA","R",10.99,"SANTA ANA, MAIN STREET                                                                                        ",11800,165000,159000,11700,165000,157000,
12,22,"ORA","R",11.83,"ORANGE,   GLASSELL STREET INTERCHANGE                                                                         ",11700,165000,157000,10900,162000,146000,
12,22,"ORA","R",12.87,"TUSTIN AVENUE INTERCHANGE                                                                                     ",10900,162000,146000,8900,124000,120000,
12,22,"ORA","R",13.16,"JCT. RTE. 55,   COSTA MESA FREEWAY                                                                            ",8900,124000,120000,"      ","       ","       ",
7,23," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,23," LA"," ",0,"JCT. RTE. 1, PACIFIC   COAST HIGHWAY                                                                          ","      ","       ","       ",150,1000,850,
7,23," LA"," ",8.9,"LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,23,"VEN"," ",0,"VENTURA COUNTY,   CARLISLE ROAD, BEGIN  WESTLAKE BOULEVARD                                                    ",230,1600,1350,220,1600,1350,
7,23,"VEN"," ",1.15,"MILEPOST EQUATION   =T1.43                                                                                    ",,,,,,,
7,23,"VEN","T",1.49,"THOUSAND OAKS, PORTRERO ROAD                                                                                  ",220,1600,1350,1100,8100,7000,
7,23,"VEN","R",2.26,"THOUSAND OAKS,   TRIUNFO CANYON ROAD                                                                          ",1600,12000,10600,2600,20800,18700,
7,23,"VEN","R",2.88,"AGOURA ROAD                                                                                                   ",2950,25500,22800,2400,22200,20000,
7,23,"VEN","R",3.32,"THOUSAND OAKS, SOUTH JCT.   RTE. 101, VENTURA FREEWAY                                                         ",8300,37000,35500,"      ","       ","       ",
7,23,"VEN"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
7,23,"VEN","R",3.34,"THOUSAND OAKS, NORTH   JCT. RTE. 101, VENTURA  FREEWAY, BEGIN MOORPARK FREEWAY                                ","      ","       ","       ",8000,83000,80000,
7,23,"VEN","R",5.06,"THOUSAND OAKS,   JANSS ROAD INTERCHANGE                                                                       ",8000,83000,80000,7300,77000,73000,
7,23,"VEN","R",6.03,"THOUSAND OAKS, AVENIDA DE   LOS ARBOLES INTERCHANGE                                                           ",7300,77000,73000,5900,62000,58000,
7,23,"VEN","R",7.17,"THOUSAND OAKS, SUNSET HILLS   BOULEVARD INTERCHANGE                                                           ",5900,62000,58000,5500,57000,53000,
7,23,"VEN","R",8.21,"THOUSAND OAKS,   OLSEN ROAD INTERCHANGE                                                                       ",5500,57000,53000,3100,31500,29500,
7,23,"VEN","R",10.16,"TIERRA REJADA ROAD INTERCHANGE                                                                                ",3100,31500,29500,2000,20100,18700,
7,23,"VEN","T",10.88,"END FREEWAY                                                                                                   ",2000,20100,18700,2000,20200,18800,
7,23,"VEN","T",11.47,"NEW LOS ANGELES AVENUE                                                                                        ","      ","       ","       ","      ","       ","       ",
7,23,"VEN","T",12.26,"EAST JCT. RTE. 118,   MOORPARK ROAD                                                                           ",2000,20200,18800,"      ","       ","       ",
7,23,"VEN"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
7,23,"VEN","T",12.26,"WEST JCT. RTE. 118, ROUTE 23 VIA MOORPARK AVE=                                                                ","      ","       ","       ",1450,17200,14000,
7,23,"VEN","R",13.37,"MILEPOST EQUATION   MOORPARK, HIGH STREET                                                                     ",1450,17200,14000,1100,11900,10100,
7,23,"VEN"," ",15.54,"BROADWAY                                                                                                      ",800,8200,7200,470,4550,4100,
7,23,"VEN"," ",16.8,"BROADWAY, LEFT ONTO   GRIMES CANYON ROAD                                                                      ",470,4550,4100,480,4400,4100,
7,23,"VEN"," ",22.3,"BARDSDALE AVENUE                                                                                              ",480,4400,4100,640,5400,4700,
7,23,"VEN"," ",24.17,"FILLMORE, JCT. RTE. 126,   TELEGRAPH ROAD                                                                     ",670,6900,6300,"      ","       ","       ",
4,24,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,24,"ALA","R",1.85,"OAKLAND, JCT. RTES. 580   AND 980 FREEWAY                                                                     ","      ","       ","       ",12500,122000,119000,
4,24,"ALA","R",3.06,"OAKLAND, TELEGRAPH/CLARE=   MONT AVENUES INTERCHANGE                                                          ",12500,122000,119000,11600,113000,110000,
4,24,"ALA","R",4.15,"OAKLAND, BROADWAY/PATTON   STREET INTERCHANGE                                                                 ",11600,113000,110000,11200,110000,107000,
4,24,"ALA","R",5.12,"OAKLAND, JCT. RTE. 13,   AT LANDVALE ROAD                                                                     ",11200,110000,107000,15900,150000,145000,
4,24,"ALA","R",5.65,"OAKLAND, CALDECOTT LANE   INTERCHANGE                                                                         ",15900,150000,145000,16300,152000,147000,
4,24,"ALA","R",5.89,"CALDECOTT TUNNEL                                                                                              ","      ","       ","       ","      ","       ","       ",
4,24,"ALA","R",6.24,"ALAMEDA COUNTY (OAKLAND   EAST CITY LIMITS)                                                                   ","      ","       ","       ","      ","       ","       ",
4,24," CC","R",0,"CONTRA COSTA COUNTY                                                                                           ","      ","       ","       ","      ","       ","       ",
4,24," CC","R",0.4,"FISH RANCH ROAD   (CLAREMONT AVENUE)                                                                          ",16300,152000,147000,16700,157000,152000,
4,24," CC","R",0.46,"MILEPOST EQUATION    =0.50                                                                                    ",,,,,,,
4,24," CC"," ",1.2,"GATEWAY BOULEVARD   INTERCHANGE                                                                               ",16700,157000,152000,13800,156000,152000,
4,24," CC","R",2.31,"CAMINO PABLO INTERCHANGE                                                                                      ",13800,156000,152000,17100,161000,156000,
4,24," CC","R",3.47,"SAINT STEPHENS INTERCHANGE                                                                                    ",17100,161000,156000,17300,162000,157000,
4,24," CC","R",4.4,"LAFAYETTE, ACALANES ROAD   INTERCHANGE (UPPER HAPPY VALLEY ROAD)                                              ",17300,162000,157000,17200,161000,156000,
4,24," CC","R",6.51,"LAFAYETTE, OAK HILL ROAD/   FIRST STREET INTERCHANGE                                                          ",17200,161000,156000,18800,177000,171000,
4,24," CC","R",7.66,"LAFAYETTE, PLEASANT HILL   ROAD INTERCHANGE                                                                   ",18800,177000,171000,14400,174000,166000,
4,24," CC"," ",9.14,"WALNUT CREEK,   JCT. RTE. 680 FREEWAY                                                                         ",14400,174000,166000,"      ","       ","       ",
5,25,"MON"," ","       ","MONTEREY COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
5,25,"MON"," ",0,"JCT. RTE. 198                                                                                                 ","      ","       ","       ",65,330,260,
5,25,"MON"," ",11.75,"MONTEREY COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
5,25,"SBT"," ",7.3,"BITTERWATER/KING CITY ROADS                                                                                   ",65,330,260,140,820,680,
5,25,"SBT"," ",21.47,"JCT. RTE. 146 WEST,   EAST ENTRANCE TO THE  PINNACLES NATIONAL MONUMENT                                       ",140,820,680,120,770,680,
5,25,"SBT","R",34.32,"MILEPOST EQUATION   =34.86                                                                                    ",,,,,,,
5,25,"SBT"," ",39.53,"PAICINES, PANOCHE ROAD                                                                                        ",120,770,680,210,1950,1700,
5,25,"SBT"," ",49.01,"VALLEY VIEW ROAD                                                                                              ",210,1950,1700,760,7600,6300,
5,25,"SBT"," ",49.95,"HOLLISTER, SOUTH CITY   LIMITS                                                                                ",760,7600,6300,2250,23400,19500,
5,25,"SBT"," ",50.57,"HOLLISTER, NASH ROAD                                                                                          ",2250,23400,19500,1250,13800,12300,
5,25,"SBT"," ",51.44,"HOLLISTER,   SOUTH JCT. RTE. 156                                                                              ",1400,16200,15400,"      ","       ","       ",
5,25,"SBT"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
5,25,"SBT"," ",51.45,"NORTH JCT. RTE. 156                                                                                           ","      ","       ","       ",990,11400,10500,
5,25,"SBT"," ",55.13,"HUDNER LANE                                                                                                   ",990,11400,10500,1350,13500,12400,
5,25,"SBT"," ",60.08,"SAN BENITO-SANTA CLARA   COUNTY LINE                                                                          ",1350,13500,12400,"      ","       ","       ",
4,25,"SCL"," ",0,"SAN BENITO-SANTA CLARA   COUNTY LINE                                                                          ","      ","       ","       ",1350,13500,12400,
4,25,"SCL"," ",2.52,"JCT. RTE. 101,   GILROY, SOUTH                                                                                ",1450,16700,15100,"      ","       ","       ",
10,26," SJ"," ","       ","SAN JOAQUIN COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
10,26," SJ"," ",0,"STOCKTON, JCT. RTE. 4,   AT DIAMOND STREET                                                                    ","      ","       ","       ",1500,15100,14400,
10,26," SJ"," ",0.83,"STOCKTON, GOLDEN GATE   AVENUE                                                                                ",1500,15100,14400,1200,12200,11500,
10,26," SJ"," ",1.1,"STOCKTON, SOUTH JCT. RTE.   99 AT EAST CHARTER WAY                                                            ",1200,12200,11500,"      ","       ","       ",
10,26," SJ"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,26," SJ"," ",1.11,"NORTH JCT. RTE. 99, AT   FREMONT STREET (LINDEN ROAD)                                                         ","      ","       ","       ",2050,19900,18300,
10,26," SJ"," ",1.88,"DIVERTING CANAL,   CARDINAL AVENUE                                                                            ",1300,12200,11200,1050,9400,8600,
10,26," SJ"," ",6.85,"JACK TONE ROAD                                                                                                ",690,6200,5700,720,6400,5900,
10,26," SJ"," ",10.7,"MILL STREET (LINDEN)                                                                                          ",710,6300,5800,730,6500,5900,
10,26," SJ"," ",11.08,"FLOOD ROAD/FRONT STREET                                                                                       ",620,5500,5000,580,5200,4650,
10,26," SJ"," ",15.06,"ESCALON-BELLOTA ROAD                                                                                          ",450,4100,3600,420,3850,3300,
10,26,"CAL"," ",20.51,"SAN JOAQUIN COUNTY-CALAVERAS COUNTY                                                                           ",410,3800,3200,410,3800,3200,
10,26,"CAL"," ",1.88,"GREGORY-MILTON ROAD                                                                                           ",340,3200,2750,460,4450,3850,
10,26,"CAL","R",4.38,"JENNY LIND ROAD                                                                                               ",350,3500,3050,390,4000,3550,
10,26,"CAL"," ",8.53,"LA CONTENTA COUNTRY   CLUB ENTRANCE                                                                           ",700,7300,6500,670,7100,6300,
10,26,"CAL"," ",9.86,"HOGAN DAM ROAD                                                                                                ",430,4650,4150,880,9700,8600,
10,26,"CAL"," ",10.3,"VALLEY SPRINGS,   WEST JCT. RTE. 12                                                                           ",880,9700,8600,"      ","       ","       ",
10,26,"CAL"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,26,"CAL"," ",10.44,"TOYON,   EAST JCT. RTE. 12                                                                                    ","      ","       ","       ",150,1250,1050,
10,26,"CAL"," ",18.07,"MOKELUMNE HILL,   JCT. RTE. 49                                                                                ",170,1400,1200,270,2450,2200,
10,26,"CAL"," ",26.8,"RIDGE ROAD                                                                                                    ",170,1500,1350,100,870,780,
10,26,"CAL"," ",32.65,"ASSOCIATED OFFICE ROAD                                                                                        ",110,940,850,100,830,750,
10,26,"CAL"," ",33.63,"RAILROAD FLAT ROAD                                                                                            ",100,830,750,150,1350,1200,
10,26,"CAL"," ",34.77,"WINTON ROAD,   WEST POINT                                                                                     ",280,2550,2250,300,2800,2450,
10,26,"AMA"," ",38.33,"CALAVERAS COUNTY-AMADOR COUNTY                                                                                ",290,2900,2500,290,2900,2500,
10,26,"AMA"," ",4.64,"JCT. RTE. 88                                                                                                  ",280,2950,2500,"      ","       ","       ",
7,27," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,27," LA"," ",0,"JCT. RTE. 1, PACIFIC COAST   HIGHWAY, TOPANGA BEACH                                                           ","      ","       ","       ",1450,14100,13500,
7,27," LA"," ",4.31,"OLD TOPANGA CANYON ROAD                                                                                       ",1450,14600,14000,1400,13900,13400,
7,27," LA"," ",11.06,"LOS ANGELES,   MULHOLLAND DRIVE                                                                               ",1350,14500,14000,2600,27500,26500,
7,27," LA"," ",12.28,"WOODLAND HILLS,   VENTURA BOULEVARD                                                                           ",3100,33000,32000,4400,48000,46000,
7,27," LA"," ",12.43,"WOODLAND HILLS, JCT. RTE.   101, VENTURA FREEWAY                                                              ",4000,49500,46000,3900,49000,45500,
7,27," LA"," ",14.05,"CANOGA PARK, VANOWEN STREET                                                                                   ",3050,37500,35000,3400,41500,39000,
7,27," LA"," ",14.55,"CANOGA PARK, SHERMAN WAY                                                                                      ",3250,39500,37000,3250,39500,37000,
7,27," LA"," ",15.83,"CANOGA PARK, ROSCOE BOULEVARD                                                                                 ",3150,37500,35500,3750,45000,42500,
